hotel_name,description,city,hotel_score,url_hotel,lat,lon
Auberge Saint Pierre,"L'Auberge Saint-Pierre occupe une maison à colombages du XIVe siècle située au Mont-Saint-Michel, une île accessible à marée basse. Elle allie le charme d'époque des poutres apparentes à des éléments de confort moderne comme une télévision et une connexion Wi-Fi gratuite. Les chambres de l'Auberge Saint Pierre disposent d'une salle de bains privative avec une baignoire ou une douche. Certaines offrent une vue sur la mer. L'établissement sert un petit-déjeuner buffet tous les matins. Vous pourrez prendre vos repas au restaurant authentique présent sur place qui sert une cuisine normande traditionnelle et des plats de poisson.Installé dans la rue principale menant à l'abbaye, cet hôtel constitue un pied-à-terre idéal pour visiter le mont Saint-Michel. Certaines chambres se trouvent dans 2 bâtiments séparés accessibles par de nombreuses marches. ",Annecy,"7,9",https://www.booking.com/hotel/fr/auberge-saint-pierre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from=searchresults#hotelTmpl,48.63568798,-1.50988251
Hotel De La Digue,"L'hôtel De La Digue est un établissement traditionnel situé en Normandie, à seulement 5 minutes en navette ou à 30 minutes de marche du Mont-Saint-Michel. La connexion Wi-Fi est gratuite dans l'ensemble des locaux. Le restaurant sur place sert une cuisine française classique et offre une vue panoramique sur le Mont-Saint-Michel.Spacieuses et joliment décorées, les chambres sont dotées d'une télévision. Certaines chambres doubles donnent sur la rivière Couesnon.Vous pourrez prendre un verre au bar de l'hôtel ou sur la terrasse. ",Annecy,"7,1",https://www.booking.com/hotel/fr/de-la-digue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from=searchresults#hotelTmpl,48.61688155,-1.5109178399999998
Le Relais Du Roy,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Relais Du Roy ! Le Relais Du Roy est un hôtel 3 étoiles situé au bord du Couesnon, à seulement 1,5 km du Mont Saint-Michel et à 50 mètres de la navette gratuite.Décorées dans un style classique, toutes les chambres comprennent une télévision par satellite à écran plat, un téléphone et un plateau de bienvenue. Elles comprennent également une salle de bains privative pourvue d’une baignoire ou d’une douche, d’articles de toilettes gratuits et d’un sèche-cheveux. Certaines chambres possèdent un balcon.Un petit-déjeuner buffet est servi tous les matins.Une épicerie se trouve à moins de 3 minutes à pied. La ville de Pontorson est quant à elle accessible à 7 km. Un espace de stationnement privé est disponible moyennant des frais supplémentaires. ",Annecy,"7,8",https://www.booking.com/hotel/fr/le-relais-du-roy.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from=searchresults#hotelTmpl,48.6162627,-1.51090577
La Vieille Auberge,"La Vieille Auberge vous accueille dans le village médiéval du Mont-Saint-Michel, à quelques pas de la célèbre abbaye du Mont-Saint-Michel. L’établissement propose une connexion Wi-Fi gratuite, un restaurant et une terrasse avec vue sur la baie du Mont-Saint-Michel.Les chambres sont aménagées dans 2 bâtiments annexes et accessibles par de multiples escaliers. Un bâtiment comprend des chambres standard donnant sur la rue principale et l’autre bâtiment, situé en haut du village, abrite des chambres avec vue sur la mer. Tous les logements disposent d’une télévision à écran plat et d’une salle de bains privative avec une baignoire ou une douche.L’hôtel comporte un bar et un restaurant servant une cuisine française traditionnelle.Vous séjournerez à 24 km d’Avranches et à 49 km de Cancale. La ville de Dol-de-Bretagne se trouve à 30 km. ",Annecy,"7,1",https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from=searchresults#hotelTmpl,48.636063,-1.511457
Le Mouton Blanc,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Mouton Blanc ! Situé au pied de l'abbaye, le Mouton Blanc Hotel vous accueille dans son bâtiment historique datant du XIVe siècle. Il propose des chambres confortables avec une décoration simple et accueillante.Les chambres sont réparties dans 3 bâtiments dont un offre des vues sur le Mont-Saint-Michel et un autre comporte des chambres de style médiéval.Le restaurant du Mouton Blanc vous servira une cuisine locale traditionnelle dans la salle à manger ou sur la terrasse. Vous dégusterez aussi un petit-déjeuner chaque matin.Enfin lors de votre séjour au Mouton Blanc Hotel, vous pourrez bénéficier de services personnalisés sur demande pour des visites, des loisirs et d'autres activités. ",Annecy,"7,0",https://www.booking.com/hotel/fr/le-mouton-blanc-le-mont-saint-michel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from=searchresults#hotelTmpl,48.63602298,-1.50989592
Hotel Gabriel,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Gabriel ! L’Hotel Gabriel vous accueille à 1,6 km du Mont-Saint-Michel. L’établissement est à seulement 25 minutes à pied des remparts de la vieille ville. Il propose une connexion Wi-Fi gratuite ainsi que des chambres avec salle de bains privative.Accessibles par des escaliers, les chambres spacieuses de l'hôtel comprennent la télévision par satellite. Chaque hébergement dispose d’une salle de bains pourvue d’une douche.Un petit-déjeuner buffet est disponible tous les matins. La Rôtisserie sert des spécialités normandes et bretonnes.L’Hotel Gabriel est situé à 6 minutes en voiture de l’autoroute E401. Vous séjournerez également à 7,3 km de la gare TGV de Pontorson, qui dessert Paris.La Salicorne vous propose une cuisine du monde authentique, végétale, colorée, festive et écoresponsable. ",Annecy,"7,9",https://www.booking.com/hotel/fr/hotel-gabriel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.61538141,-1.51070997
Les Terrasses Poulard,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Terrasses Poulard ! Occupant 2 bâtiments différents au cœur du Mont-Saint-Michel, l'établissement historique Les Terrasses Poulard propose des hébergements avec une vue sur la baie, le village et la rue.Décorées dans un style moderne, les chambres sont accessibles par des escaliers. Certaines présentent de grandes fenêtres donnant sur la baie. Toutes sont dotées d'une télévision et d'une salle de bains privative.Le petit-déjeuner est servi au restaurant de l'Auberge de la Mère Poulard, à 2 minutes à pied. Spécialisé dans la cuisine française et régionale, le restaurant est aussi ouvert pour le déjeuner et le dîner. Vous pourrez également prendre vos repas, des boissons et des collations au restaurant La Confiance sur place.L'établissement Les Terrasses Poulard comporte un bar, ainsi qu'une réception ouverte 24h/24 avec une bagagerie.La région constitue un cadre idéal pour diverses activités telles que la pêche, le vélo et la randonnée à pied. ",Annecy,"7,3",https://www.booking.com/hotel/fr/les-terrasses-poulard.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from=searchresults#hotelTmpl,48.63534943,-1.51037872
La Mère Poulard,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Mère Poulard ! Occupant un bâtiment historique, l'hôtel La Mère Poulard jouit d'un emplacement idéal au cœur du Mont-Saint-Michel. Décorées dans un style classique, ses chambres donnent sur la baie, l'abbaye ou la cité médiévale.Toutes les chambres de l'hôtel La Mère Poulard sont équipées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Leur salle de bains privative comporte une baignoire.Au prestigieux restaurant de l'hôtel La Mère Poulard, vous pourrez savourer des plats traditionnels dont sa fameuse omelette connue dans le monde entier. Vous pourrez tranquillement prendre un verre au piano-bar qui surplombe la baie du Mont-Saint-Michel.L'hôtel possède un magasin spécialisé dans les produits gastronomiques régionaux. La réception est ouverte 24h/24.Vous pourrez choisir parmi de nombreuses activités dont les randonnées pédestres, les balades à vélo ou bien la visite du Mont-Saint-Michel. Avranches se trouve à 23 minutes de route et Saint-Malo à 45 minutes de La Mère Poulard. ",Annecy,"7,1",https://www.booking.com/hotel/fr/la-mere-poulard.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from=searchresults#hotelTmpl,48.63508532,-1.5105396500000001
Mercure Mont Saint Michel,"Installé dans des espaces verts à seulement 2 km de l'abbaye du Mont-Saint-Michel, le Mercure Mont Saint Michel propose des chambres spacieuses avec salle de bains privative, un bar-restaurant et de nombreuses places de parking gratuites.Les chambres du Mercure Mont Saint Michel sont dotées de la climatisation, d'un plateau/bouilloire et d'une télévision par satellite/câble à écran plat.Le restaurant Le Pré Salé, célèbre dans la région, prépare de délicieux fruits de mer ainsi que des spécialités régionales. Le bar Le Normandy sert des boissons dans un cadre convivial et décontracté.Le Mercure Mont Saint Michel vous accueille à 6,5 km de Pontorson et à 52 km de Saint-Malo. ",Annecy,"8,2",https://www.booking.com/hotel/fr/mont-saint-michel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.61424653,-1.51054502
Hôtel Vert,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Vert ! L’Hotel Vert vous propose des chambres décorées dans des tons pastel, dotées d’une salle de bains privative, d’une télévision ainsi que d’une connexion Wi-Fi gratuite. Il vous accueille à 2 km de l’île intertidale du Mont Saint-Michel, sur la côte normande.Lors de votre séjour, vous pourrez déguster une cuisine régionale au restaurant du Vert, La salicorne. Vous pourrez également apprécier le bar de l'hôtel, L'Equinoxe, qui s'ouvre sur une terrasse privée.Le Vert Hotel met également à votre disposition une réception ouverte 24h/24 ainsi qu’un parking privé. Vous bénéficierez aussi d’un supermarché et d’une boutique de souvenirs sur place. ",Annecy,"8,0",https://www.booking.com/hotel/fr/vert.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkN2U0ODk5ZGItOGU2Mi00ZjhmLWFjZjAtNWYwZDA0ZTNiZmI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b89669e43cc40153&srepoch=1680879817&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.61470049,-1.5096169700000002
"Chambres d'Hôtes Farcy ""La P'tite Transhumance""","L'établissement Chambres d'Hôtes Farcy est situé dans la campagne d'Ardevon, à seulement 10 minutes en voiture du Mont-Saint-Michel. Il propose un hébergement avec petit-déjeuner et un parking privé gratuit sur place.L'établissement Chambres d'Hôtes Farcy vous accueille dans des chambres décorées dans des tons pastel. Chacune comprend une salle de bains privative pourvue d'une douche et de serviettes de toilette.Le petit-déjeuner, inclus dans le tarif, est servi chaque matin dans la salle à manger. Vous trouverez un restaurant à seulement 200 mètres. ",Strasbourg,"8,3",https://www.booking.com/hotel/fr/chambres-d-hotes-farcy.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkYmJlNzI1ZjMtYjcwOC00YTc1LThjMWItZTc4YTBmNTNmMThi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=3c9269e428e0002e&srepoch=1680879817&from=searchresults#hotelTmpl,48.61435411,-1.48705352
L'Hirondelle,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Hirondelle ! La maison de vacances L'Hirondelle, située à Pontorson, possède une terrasse et une cuisine entièrement équipée.Composée de 3 chambres, elle dispose aussi d'une salle de bains avec douche et sèche-cheveux. Une télévision par satellite à écran plat est mise à votre disposition. Vous apprécierez la vue sur le Mont-Saint-Michel, situé à 5 km.La commune de Cancale se trouve à 48 km. L'aéroport de Dinard-Bretagne, le plus proche, est situé à 57 km de l'hébergement L'Hirondelle. ",Strasbourg,"8,8",https://www.booking.com/hotel/fr/l-39-hirondelle-pontorson.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkYmJlNzI1ZjMtYjcwOC00YTc1LThjMWItZTc4YTBmNTNmMThi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=3c9269e428e0002e&srepoch=1680879817&from=searchresults#hotelTmpl,48.615795,-1.488712
Camping aux Pommiers - Tohapi,"Situé à 6,6 km de l'abbaye du Mont-Saint-Michel, Le Camping aux Pommiers - Tohapi propose des hébergements avec une terrasse, un bar et un club pour enfants. Il possède un parc aquatique et un snack-bar.Ce camping dispose d'une télévision et d'une salle de bains privative avec articles de toilette gratuits, sèche-cheveux et douche.Le Camping aux Pommiers - Tohapi possède une aire de jeux pour enfants.Vous pourrez profiter d'une piscine intérieure.Scriptorial d'Avranches, musee des manuscrits Le Camping aux Pommiers - Tohapi se trouve à 23 km du Mont-Saint-Michel et à 46 km du port de la Houle. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 87 km. ",Strasbourg,"8,0",https://www.booking.com/hotel/fr/camping-aux-pommiers-tohapi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkYmJlNzI1ZjMtYjcwOC00YTc1LThjMWItZTc4YTBmNTNmMThi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=3c9269e428e0002e&srepoch=1680879817&from=searchresults#hotelTmpl,48.613555,-1.5101
Maison au pied du Mont Saint Michel 2,"Dotée d'une terrasse, la Maison au pied du Mont Saint Michel 2 est située à Pontorson, à 8,3 km de l'abbaye du Mont-Saint-Michel et à 21 km du Scriptorial d'Avranches. musee des manuscrits du Mont Saint-Michel, ainsi qu'à 45 km de la gare de Granville. Offrant une vue sur le jardin, il se trouve à 47 km du port de la Houle et du musée d'art moderne Richard Anacréon.Cette maison de vacances de 2 chambres comprend un salon avec une télévision à écran plat, une cuisine entièrement équipée et une salle de bains.Vous séjournerez à 47 km du zoo de Champrepus et du port de plaisance de Granville. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est implanté à 55 km. ",Strasbourg,,https://www.booking.com/hotel/fr/maison-au-pied-du-mont-saint-michel-2.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkYmJlNzI1ZjMtYjcwOC00YTc1LThjMWItZTc4YTBmNTNmMThi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=3c9269e428e0002e&srepoch=1680879817&from=searchresults#hotelTmpl,48.6156117,-1.4885121
Vent des Grèves,"Offrant une vue sur le jardin, le Vent des Grèves est situé à Pontorson, à 8,1 km de l'abbaye du Mont-Saint-Michel. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.Cette chambre d'hôtes comprend une télévision ainsi qu'une salle de bains privative avec des articles de toilette gratuits, un sèche-cheveux et une douche.Le Vent des Grèves sert un petit-déjeuner buffet ou continental.Une terrasse est également à votre disposition.Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.Scriptorial d'Avranches, musee des manuscrits Le Vent des Grèves se trouve à 21 km du Mont-Saint-Michel et à 45 km de la gare de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 93 km. ",Strasbourg,"9,2",https://www.booking.com/hotel/fr/vent-des-greves-pontorson.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARokQKIAQGYAQ24ARjIAQXYAQHoAQH4AQaIAgGoAgS4AsjhwKEGwAIB0gIkYmJlNzI1ZjMtYjcwOC00YTc1LThjMWItZTc4YTBmNTNmMThi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=3c9269e428e0002e&srepoch=1680879817&from=searchresults#hotelTmpl,48.615403,-1.49144
